"","date","unemp","infgap","ppi","infexp","cpi","s_shock"
"60","1971-12-31",6,-3.78048193731088,0.78023802841849,4.51308594651819,0.732604009207316,0.149408310876531
"61","1972-03-31",5.8,-3.2341697979945,1.54244703256317,3.96144573090246,0.727275932907956,0.147297593013995
"62","1972-06-30",5.7,-3.01371765330364,1.26744408967281,3.73574245065237,0.72202479734873,-0.764894235913971
"63","1972-09-30",5.5,-2.43901694251933,1.25158079318308,3.3936781308773,0.954661188357964,1.10062750030036
"64","1972-12-31",5.2,-2.23205272328675,2.21411258772135,3.17768624749031,0.94563352420356,1.08286130684281
"65","1973-03-31",4.9,-1.11601836030113,5.445131960417,3.21155487789992,2.0955365175988,4.81069377267467
"66","1973-06-30",4.9,-1.70444841911456,4.72528848505456,3.53098321684387,1.82653479772932,3.76629308012415
"67","1973-09-30",4.8,-2.01936608105638,2.60318387179468,4.25659585650972,2.23722977545333,3.69720252509627
"68","1973-12-31",4.9,-2.84420060290023,1.48780640261794,5.24868802830047,2.40448742540025,3.57684242729839
"69","1974-03-31",5.1,-3.36386845611916,6.53293475923888,6.55223629664134,3.18836784052219,5.11803273707958
"70","1974-06-30",5.4,-5.30746138821872,2.72921422880077,7.78692724954035,2.47946586132164,-1.67715130401422
"71","1974-09-30",5.9,-5.69559564996296,7.23206615796257,8.9087234682423,3.21312781827934,-0.789733721487096
"72","1974-12-31",7.2,-7.41713066303459,2.47362435596408,9.9538520508769,2.53672138784231,0.0197623576532635
"73","1975-03-31",8.6,-8.94808559478555,-0.700528258840905,10.6673256488228,1.7192400540373,-0.742317772128587
"74","1975-06-30",8.8,-9.42326315044223,1.91476694141341,10.7403094694167,1.31704631897449,-0.724436170348675
"75","1975-09-30",8.4,-8.32423275363588,2.38512158221802,10.3594556385257,2.03522288488984,2.96999773897539
"76","1975-12-31",8.2,-7.62521921301315,0.503779402995708,9.44015106358086,1.81493185056771,-0.0132002310051504
"77","1976-03-31",7.6,-7.5904916658455,0.501254182354405,8.30734061370683,0.716848947861326,-4.27565116855746
"78","1976-06-30",7.6,-6.04896233405432,1.98026272961798,7.29121433391002,1.2422519998557,0.0437039060802391
"79","1976-09-30",7.6,-4.97215866310642,0.975617494536518,6.54699435992031,1.57483569681389,-0.633239753400616
"80","1976-12-31",7.8,-4.60282160902542,1.12631922787108,5.98215382225898,1.37933221323356,0.73503448487493
"81","1977-03-31",7.4,-3.45489233587048,2.52778071842679,5.48886075958277,2.03396842371228,0.734485069025226
"82","1977-06-30",7.2,-4.0766662458641,1.39429059690128,5.57544534241329,1.49877909654919,-0.616604394287634
"83","1977-09-30",6.8,-4.4312124886599,0.460476638674834,5.74486027919687,1.31364779053698,0.0427910460143011
"84","1977-12-31",6.4,-4.34591675130607,1.36884266605772,5.96407503643022,1.61815828512415,0.689399870404728
"85","1978-03-31",6.3,-4.60165265599248,2.82967502125047,6.35189622096974,1.75024356497726,0.0442771751615112
"86","1978-06-30",5.9,-3.84716547661708,2.75180288938923,6.33950632186278,2.4923408452457,1.28685194823746
"87","1978-09-30",6,-4.22990730913941,1.41846349919561,6.51137508575657,2.28146777661715,0.027677510880153
"88","1978-12-31",6,-4.90708713245542,2.36615074981579,6.99049582273963,2.08340869028421,0.612533859325382
"89","1979-03-31",5.8,-4.62326117552867,4.17569081088525,7.52622264304006,2.90296146751139,1.16132403315774
"90","1979-06-30",5.7,-5.18362048775611,2.86105340412659,8.42106015365778,3.23743966590166,4.44483160283724
"91","1979-09-30",5.9,-6.25219233823879,3.65049973748546,9.25378193226536,3.00158959402657,0.940645787164129
"92","1979-12-31",6,-6.71958570145006,3.04344853002547,10.0245791687052,3.30499346725519,0.332953248701529
"93","1980-03-31",6.3,-6.90746224182634,4.79904839988681,10.9844599980979,4.07699775627153,1.27057542838322
"94","1980-06-30",7.6,-8.99742649741489,1.36210959519651,11.949670424047,2.95224392663211,-0.222006388382923
"95","1980-09-30",7.5,-10.9745751967621,3.32624899468854,12.6573072100147,1.6827320132526,1.33538333863292
"96","1980-12-31",7.2,-9.91899291275171,2.26424767497591,12.8551991464366,2.93620623368493,-1.66960580882787
"97","1981-03-31",7.4,-10.1410799001207,3.35461224912041,12.6554980802232,2.5144181801025,3.05223972332662
"98","1981-06-30",7.5,-9.64984373829299,1.53455696746603,11.7716430477775,2.12179930948455,-1.57047548247178
"99","1981-09-30",7.6,-7.91904243814827,0.304105657577924,10.7514757958623,2.83243335771406,-2.86244257530761
"100","1981-12-31",8.5,-9.28006204442469,0,10.348448275256,1.0683862308313,-0.921333287399406
"101","1982-03-31",9,-8.93506720225898,0.806455983672993,9.57066256232879,0.635595360069807,-1.30997578410508
"102","1982-06-30",9.6,-6.31411820730063,0.400802139753953,8.71381603843568,2.39969783113505,0.335219419728361
"103","1982-09-30",10.1,-7.41499724470664,0,8.13405529924209,0.719058054535449,-1.6763259779168
"104","1982-12-31",10.8,-6.73852539813848,0.498754151103853,6.73852539813848,0,0
"105","1983-03-31",10.3,-5.13427318778243,-0.0995520241501069,5.54285394004046,0.408580752258025,-2.45987854857859
"106","1983-06-30",10.1,-3.44365982587658,0.595830958363042,4.76013453499766,1.31647470912108,1.21317926432134
"107","1983-09-30",9.2,-2.63612535952866,0.9852296443011,3.63713471903875,1.00100935951009,-1.20384784528085
"108","1983-12-31",8.3,-2.12187816517277,0.293685967331037,3.11296655511815,0.991088389945372,-1.17659708713518
"109","1984-03-31",7.8,-1.63521187809965,1.55192251476004,3.10366704639171,1.46845516829206,0.410321100752142
"110","1984-06-30",7.2,-2.64164255407893,0.096200103619104,3.41608979362673,0.774447239547804,-1.9094983847701
"111","1984-09-30",7.3,-2.90411118987097,-0.578593706704389,3.86381145397192,0.959700264100949,-1.10657815132953
"112","1984-12-31",7.3,-3.46953451025815,0.0966650631094801,4.23071801422117,0.761183503963014,-0.71822882490622
"113","1985-03-31",7.2,-3.06767889449115,-0.387222168250911,4.29237625548848,1.22469736099733,0.0592701963622488
"114","1985-06-30",7.4,-3.37483433676136,0.19379851026784,4.02812644092361,0.653292104162251,-1.070098860896
"115","1985-09-30",7.1,-3.31250700216115,-1.16846509549733,3.86909470990566,0.556587707744516,-1.05983835037868
"116","1985-12-31",7,-2.33282965251156,1.45846046547629,3.61961211365089,1.28678246113934,0.0883451642504696
"117","1986-03-31",7.2,-3.92497111993888,-3.23716348574923,3.55900547818579,-0.365965641753085,-5.39422022752873
"118","1986-06-30",7.2,-2.88707282897118,-0.399600931338195,3.16167254385677,0.274599714885593,-2.08886900012857
"119","1986-09-30",7,-2.15300771560138,-0.501757199197961,2.69995529605498,0.546947580453594,-2.02277487298055
"120","1986-12-31",6.6,-1.61196530344287,0.301356330526392,2.33660615551956,0.724640852076686,-0.576697374748392
"121","1987-03-31",6.6,-0.445699995883109,1.49330798855729,1.7013218734244,1.25562187754129,1.57716043891938
"122","1987-06-30",6.2,-0.717115838554316,1.76302313762706,1.86910022184044,1.15198438328612,0.17292408237104
"123","1987-09-30",5.9,-1.29917911328901,0.677312700584576,2.35089783467577,1.05171872138676,-0.179503949622628
"124","1987-12-31",5.7,-2.17970505427192,0.481001408378479,2.96129826456712,0.781593210295206,-0.880338456207497
"125","1988-03-31",5.7,-2.95094050953093,0.669538608298481,3.72647218627877,0.775531676747843,-1.19366014051323
"126","1988-06-30",5.4,-2.68689153197752,2.16887332344502,3.96622667796847,1.27933514599095,0.217320141588573
"127","1988-09-30",5.4,-2.75529800264418,0.836047600846079,4.01847269323423,1.26317469059005,0.211978127731882
"128","1988-12-31",5.3,-2.99821424237552,0.829115758398125,3.99738991556753,0.99917567319201,-0.151719013426899
"129","1989-03-31",5,-2.78137280066946,2.267670867103,4.0164646640704,1.23509186340094,0.520432978969865
"130","1989-06-30",5.3,-2.72758746212829,1.24778802554433,4.2704520094349,1.54286454730661,1.79982997635015
"131","1989-09-30",5.3,-3.9960076419755,-0.443853369602554,4.55848401445211,0.562476372476617,-1.15173851261368
"132","1989-12-31",5.4,-3.42372010552836,0.532388125274963,4.61847744764015,1.19475734211179,-0.42180871741806
"133","1990-03-31",5.2,-2.86829243762659,1.05634785095692,4.67297068233392,1.80467824470734,1.48492939919436
"134","1990-06-30",5.2,-3.7491592783875,0.0875273578855307,4.75497046569102,1.00581118730352,-0.74226210112549
"135","1990-09-30",5.9,-2.65505238374615,3.52421516491397,4.63682455871843,1.98177217497228,2.04895205904307
"136","1990-12-31",6.3,-3.77381927076763,0.253057916571731,5.04867718189812,1.27485791113049,0.746831569508188
"137","1991-03-31",6.8,-4.98556213604004,-2.12864571978111,5.43165953010254,0.446097394062495,-3.66177123094928
"138","1991-06-30",6.9,-4.44633134453456,0.17196908795265,5.33260007031915,0.886268725784589,-0.138975226552063
"139","1991-09-30",6.9,-4.60531432594953,-0.258064659349166,5.3379183351568,0.732604009207272,-1.55770959016799
"140","1991-12-31",7.3,-3.80402205738481,-0.172413835814034,4.67612060792928,0.872098550544465,-0.121487986589486
